time,H3_13_8
29.33333333333,31.49284478234706
29.41666666667,31.80799163507990
29.50000000000,32.15524572821867
29.58333333333,32.21280467510316
29.66666666667,31.94834698293270
29.75000000000,31.62129385407992
29.83333333333,31.54707758824817
29.91666666667,31.77982942787090
30.00000000000,32.09112982057685
30.08333333333,32.15971648255059
30.16666666667,31.91083463582832
30.25000000000,31.56203361124744
30.33333333333,31.44798896869840
30.41666666667,31.68708771003461
30.50000000000,32.06259931247880
30.58333333333,32.22455029812161
30.66666666667,32.04008552380228
30.75000000000,31.69341295315989
30.83333333333,31.52451862889432
30.91666666667,31.67884165389855
31.00000000000,32.00595071962880
